UTM_X	UTM_Y	GDP值
486960.754016	4493874.761751	0.062514
488003.621605	4493677.944445	0.606945
489046.484370	4493481.164667	1.446144
490089.342327	4493284.422396	0.406728
491132.195494	4493087.717610	0.105448
492175.043890	4492891.050290	1.190056
493217.887532	4492694.420414	0.466984
496346.390108	4492104.755243	0.452914
497389.214910	4491908.274936	2.034499
498432.035046	4491711.831969	2.235770
499474.850534	4491515.426321	4.611026
500517.661392	4491319.057972	12.675461
501560.467638	4491122.726900	0.955020
502603.269288	4490926.433084	1.476272
503646.066362	4490730.176505	1.915638
504688.858876	4490533.957141	1.441122
505731.646849	4490337.774971	0.981822
506774.430297	4490141.629974	1.899720
507817.209240	4489945.522129	2.999299
508859.983694	4489749.451416	5.150318
509902.753677	4489553.417814	9.902368
510945.519208	4489357.421302	35.428471
511988.280302	4489161.461859	544.259277
513031.036980	4488965.539463	11.859258
514073.789257	4488769.654096	0.123389
515116.537153	4488573.805734	0.074380
518244.754724	4487986.482480	0.014427
519287.485269	4487790.781935	0.072135
520330.211520	4487595.118293	0.031791
436660.188029	4502504.776223	0.012553
437703.299061	4502306.124285	0.015064
466908.164613	4496759.424462	0.045192
467951.117965	4496561.880541	0.035149
468994.066144	4496364.374515	0.080341
470037.009169	4496166.906364	1.822743
471079.947056	4495969.476067	0.015064
472122.879824	4495772.083603	0.028204
481509.047282	4493997.250475	0.015680
482551.929829	4493800.235196	0.010141
486723.410944	4493012.549911	0.035703
487766.269043	4492815.722443	0.035703
488809.122305	4492618.932476	1.129800
489851.970750	4492422.179987	0.376600
490894.814393	4492225.464956	0.225960
491937.653252	4492028.787363	1.704742
492980.487346	4491832.147186	0.369068
494023.316693	4491635.544405	0.160683
495066.141309	4491438.978999	0.352726
496108.961212	4491242.450946	0.321513
497151.776421	4491045.960227	17.761255
498194.586953	4490849.506820	59.790073
499237.392825	4490653.090704	8.800689
500280.194056	4490456.711859	1.584099
501322.990663	4490260.370264	0.447089
502365.782663	4490064.065898	2.059317
503408.570076	4489867.798739	1.212652
504451.352917	4489671.568768	1.001756
505494.131205	4489475.375963	1.195077
506536.904958	4489279.220304	1.218934
507579.674194	4489083.101769	0.579409
508622.438930	4488887.020338	1.702871
509665.199183	4488690.975990	2.116764
510707.954972	4488494.968704	2.710830
511750.706315	4488298.998460	2.217682
512793.453228	4488103.065235	19.195507
513836.195730	4487907.169010	0.370169
514878.933839	4487711.309764	0.224577
516964.396948	4487319.702123	0.017447
518007.121982	4487123.953688	0.054101
519049.842695	4486928.242147	0.099185
520092.559103	4486732.567481	0.048691
464585.100962	4496292.614392	0.003380
465628.055449	4496094.985051	0.003380
466671.004717	4495897.393619	0.010141
467713.948783	4495699.840076	0.075320
468756.887665	4495502.324400	0.070299
469799.821381	4495304.846571	0.009401
470842.749949	4495107.406568	0.009401
471885.673386	4494910.004371	0.028204
486486.072662	4492150.331487	0.035703
487528.921259	4491953.493868	0.002978
488571.765007	4491756.693721	0.006761
489614.603925	4491559.931026	0.388733
490657.438031	4491363.205761	0.105448
491700.267342	4491166.517905	0.052724
492743.091876	4490969.867438	0.843584
493785.911650	4490773.254339	0.623641
494828.726683	4490576.678586	2.118325
495871.536993	4490380.140160	5.327798
496914.342596	4490183.639039	22.865244
497957.143510	4489987.175203	232.195038
498999.939754	4489790.748630	7.298132
500042.731345	4489594.359300	3.361378
501085.518300	4489398.007192	0.365347
502128.300638	4489201.692285	1.247801
503171.078376	4489005.414558	0.878733
504213.851532	4488809.173990	0.070299
505256.620124	4488612.970562	0.404217
506299.384168	4488416.804250	0.135576
507342.143684	4488220.675036	3.061487
508384.898689	4488024.582897	25.735579
509427.649200	4487828.527814	19.772263
510470.395235	4487632.509765	16.299957
511513.136812	4487436.528729	8.898127
512555.873949	4487240.584686	0.246284
516726.778448	4486457.178021	0.238714
517769.493650	4486261.418627	0.476089
518812.204517	4486065.696101	0.158696
519854.911069	4485870.010421	0.014427
464347.964672	4495430.595887	0.003380
465390.909884	4495232.956991	0.006761
466433.849864	4495035.355975	0.008451
467476.784632	4494837.792821	0.003722
468519.714204	4494640.267506	0.007444
469562.638599	4494442.780009	0.009266
470605.557834	4494245.330311	0.014888
471648.471926	4494047.918391	0.025374
483120.192609	4491878.874612	0.015064
484163.046373	4491681.914396	0.075320
485205.895225	4491484.991686	0.708008
486248.739182	4491288.106461	0.094648
487291.578263	4491091.258702	0.013521
489377.241863	4490697.675495	0.005955
490420.066419	4490500.940006	0.251067
491462.886169	4490304.241898	0.052724
492505.701130	4490107.581151	0.298769
493548.511320	4489910.957744	26.502588
494591.316757	4489714.371657	2.649993
495634.117460	4489517.822867	121.981155
496676.913444	4489321.311355	3.722585
497719.704729	4489124.837100	2.543353
498762.491331	4488928.400080	4.281089
499805.273269	4488732.000276	1.646997
500848.050561	4488535.637665	0.193321
501890.823223	4488339.312228	0.193321
502933.591274	4488143.023943	0.142811
506061.867937	4487554.381795	0.135576
507104.617721	4487358.241911	2.832010
508147.362981	4487162.139075	248.079193
509190.103737	4486966.073267	548.290344
510232.840006	4486770.044465	116.570175
511275.571805	4486574.052649	8.194729
512318.299153	4486378.097798	0.324202
514403.740564	4485986.298905	0.122507
516489.164381	4485594.647622	0.224815
517531.869736	4485398.877281	0.055241
518574.570746	4485203.143780	0.048691
429690.891565	4501112.341070	0.023662
465153.769385	4494370.922102	0.054085
466196.700066	4494173.311514	0.012676
467239.625522	4493975.738758	0.008451
468282.545772	4493778.203814	0.012676
469325.460833	4493580.706661	0.003380
470368.370722	4493383.247278	0.002978
471411.275457	4493185.825645	0.025107
472454.175057	4492988.441740	0.028204
483925.736727	4490819.702928	0.030128
484968.576074	4490622.770143	0.059394
486011.410514	4490425.874817	0.029752
491225.509743	4489441.959325	0.135576
492268.315119	4489245.288308	0.888776
493311.115712	4489048.654605	1.310568
494353.911541	4488852.058192	0.984181
495396.702623	4488655.499050	0.482048
496439.488976	4488458.977157	0.933968
497482.270618	4488262.492493	0.045446
498525.047567	4488066.045038	0.196717
499567.819840	4487869.634769	0.490911
500610.587454	4487673.261667	0.178513
501653.350428	4487476.925710	0.178513
502696.108780	4487280.626878	9.208303
503738.862526	4487084.365149	0.030128
504781.611686	4486888.140503	0.035149
505824.356276	4486691.952920	0.728093
506867.096314	4486495.802377	2.032668
507909.831818	4486299.688855	7.813978
508952.562806	4486103.612333	9.663815
509995.289295	4485907.572789	20.014679
511038.011304	4485711.570202	6.947402
512080.728849	4485515.604553	3.455909
513123.441949	4485319.675820	0.268292
514166.150622	4485123.783982	0.970909
515208.854885	4484927.929018	0.092971
516251.554756	4484732.110908	0.857179
517294.250252	4484536.329631	8.304213
429454.065938	4500250.607884	0.057465
464916.633963	4493508.880367	0.023662
465959.555331	4493311.260216	0.003380
467002.471464	4493113.677870	0.135211
468045.382378	4492916.133307	0.003722
469088.288092	4492718.626508	0.003380
471174.083988	4492323.726116	0.015064
472216.974206	4492126.332482	0.015064
473259.859295	4491928.976527	0.008458
482645.597166	4490154.465102	0.017575
483688.431929	4489957.484803	0.017575
484731.261756	4489760.541954	0.158385
485774.086667	4489563.636536	0.090524
486816.906677	4489366.768527	0.023802
487859.721806	4489169.937906	0.018754
490988.138075	4488579.670167	0.210896
492030.933853	4488382.988892	0.406728
493073.724836	4488186.344902	0.135576
499330.371066	4487007.262762	0.214216
500373.128991	4486810.879179	0.126872
501415.882264	4486614.532713	0.101497
505586.849194	4485829.517608	1.375804
506629.579474	4485633.356417	102.597984
507672.305209	4485437.232219	12.026612
508715.026416	4485241.144993	3.903205
509757.743114	4485045.094717	26.376966
510800.455319	4484849.081371	19.564058
511843.163049	4484653.104935	20.430698
512885.866324	4484457.165387	17.634853
513928.565159	4484261.262706	38.269363
514971.259573	4484065.396872	43.938484
516013.949583	4483869.567863	0.809453
517056.635208	4483673.775659	0.071370
428174.139004	4499587.832477	0.011911
429217.245832	4499388.867479	0.020282
464679.503627	4492646.831769	0.006761
465722.415671	4492449.202065	0.081127
466765.322466	4492251.610139	0.108169
467808.224033	4492054.055968	0.020282
468851.120387	4491856.539533	0.003380
470936.897529	4491461.619786	0.009401
471979.778354	4491264.216432	0.030128
480322.641347	4489686.343331	0.015064
482408.306744	4489292.250328	0.030128
483451.131987	4489095.260003	0.133917
487622.383671	4488307.672725	0.042197
490750.771176	4487717.374408	0.041257
491793.557342	4487520.682885	0.243416
499092.926958	4486144.884238	0.736902
503263.891941	4485359.530476	0.298769
504306.621618	4485163.284655	3.613158
505349.346702	4484967.075841	3.892510
506392.067212	4484770.904013	150.465576
507434.783165	4484574.769149	0.069787
508477.494578	4484378.671230	2.158594
509520.201471	4484182.610233	2.122285
510562.903860	4483986.586139	2.263837
511605.601763	4483790.598925	2.220704
512648.295199	4483594.648573	7.274406
513690.984184	4483398.735059	18.705330
514733.668736	4483202.858365	18.283033
515776.348873	4483007.018469	0.393253
516819.024614	4482811.215349	0.057788
427937.333366	4498726.093401	0.011911
465485.281094	4491587.137044	0.023821
466528.178541	4491389.535548	0.050704
467571.070746	4491191.971780	0.037183
471742.587508	4490402.093575	0.028204
472785.453773	4490204.718137	0.018803
482171.021202	4488430.028850	0.017575
483213.836913	4488233.028510	0.027951
484256.647666	4488036.065565	0.123936
485299.453478	4487839.139994	6.768178
486342.254368	4487642.251777	0.128688
487385.050353	4487445.400893	0.014066
488427.841450	4487248.587321	0.003380
490513.409055	4486855.072030	1.401883
491556.185597	4486658.370269	0.014066
498855.487527	4485282.499179	0.047642
499898.226035	4485086.094664	0.015064
501983.689045	4484693.396799	0.030128
503026.413582	4484497.103408	0.421792
504069.133498	4484300.847016	28.485897
505111.848810	4484104.627603	86.861778
506154.559537	4483908.445147	0.533215
507197.265695	4483712.299629	0.022849
508239.967303	4483516.191026	0.020085
509282.664378	4483320.119319	0.064944
510325.356938	4483124.084486	0.145917
511368.045001	4482928.086507	1.255899
512410.728585	4482732.125360	3.628592
513453.407707	4482536.201025	4.752530
514496.082385	4482340.313481	0.239515
515538.752637	4482144.462707	0.230477
516581.418481	4481948.648683	0.015064
517624.079933	4481752.871387	0.008499
427700.533282	4497864.347061	0.032754
450647.157013	4493495.590108	0.015064
451690.120489	4493297.449062	0.015064
452733.078466	4493099.346008	0.301280
453776.030960	4492901.280924	0.015064
471505.401681	4489539.963893	0.235036
472548.258515	4489342.578728	0.018803
481933.740551	4487567.800652	0.017575
482976.546716	4487370.790307	0.026048
484019.347912	4487173.817329	18.916685
485062.144157	4486976.881698	0.031269
487147.721861	4486583.122393	0.010141
490276.051722	4485992.763015	0.006251
502788.939859	4483634.669830	0.446283
503831.650001	4483438.402877	0.926833
504874.355529	4483242.172875	0.363048
505917.056460	4483045.979803	0.563270
506959.752810	4482849.823639	0.015064
510087.814563	4482261.576397	0.051514
511130.492774	4482065.567662	0.099181
512173.166493	4481869.595731	0.542425
513215.835740	4481673.660585	3.334973
514258.500531	4481477.762202	32.212986
516343.816818	4481086.075642	0.014876
517386.468350	4480890.287424	0.017188
450410.162682	4492633.642049	0.030128
451453.116944	4492435.491844	0.030128
452496.065695	4492237.379604	0.030128
471268.220882	4488677.827367	0.008458
472311.068272	4488480.432486	0.016916
482739.261408	4486508.545376	0.021719
483782.053034	4486311.562376	0.071931
484824.839698	4486114.616696	0.029948
485867.621416	4485917.708313	0.089257
486910.398206	4485720.837208	0.054930
491081.456444	4484933.725141	0.006251
493166.956458	4484540.392229	0.050704
494209.699250	4484343.781481	0.025352
502551.470782	4482772.229723	8.796960
503594.171138	4482575.952220	1.146090
504636.866869	4482379.711639	1.225287
505679.557991	4482183.507961	0.060256
506722.244521	4481987.341164	0.009401
509850.276746	4481399.061852	0.013899
510892.945091	4481203.042372	0.035149
511935.608933	4481007.059669	0.082083
512978.268291	4480811.113722	1.499753
514020.923183	4480615.204511	0.385620
515063.573626	4480419.332014	0.023588
426183.872882	4496339.870129	0.016901
435571.353353	4494549.912764	0.002978
436614.377564	4494351.220127	0.002978
449130.223069	4491969.884230	0.015064
450173.173645	4491771.686920	0.030128
451216.118679	4491573.527567	0.015064
452259.058191	4491375.406151	0.015064
453301.992197	4491177.322649	0.075320
472073.883054	4487618.279395	0.025374
481459.193960	4485843.324023	0.004126
482501.980997	4485646.293700	0.090384
483544.763041	4485449.300689	20.177410
484587.540111	4485252.344969	1.723607
485630.312225	4485055.426519	0.037134
486673.079398	4484858.545318	0.030128
493972.312808	4483481.418148	0.139559
501271.311147	4482106.108031	0.052724
502314.006361	4481909.783071	1.038351
503356.696919	4481713.495027	0.123296
504399.382840	4481517.243879	0.044615
505442.064140	4481321.029605	0.047604
506484.740838	4481124.852185	0.009266
511698.055916	4480144.517156	0.035149
512740.705373	4479948.560419	0.381621
513783.350352	4479752.640389	0.063948
514825.990871	4479556.757046	0.187387
515868.626947	4479360.910369	0.021145
516911.258599	4479165.100337	0.016916
425947.098497	4495478.110386	0.008458
433248.450094	4494085.592998	0.015064
434291.476842	4493886.815153	0.015064
435334.497773	4493688.075549	0.015064
436377.512905	4493489.374165	2.470495
446807.349143	4491504.457831	0.012553
447850.301647	4491306.175492	0.015064
448893.248563	4491107.931123	0.045192
449936.189910	4490909.724704	0.738136
450979.125705	4490711.556213	0.075320
452022.055965	4490513.425631	0.030128
453064.980708	4490315.332936	0.006761
469751.040744	4487150.985509	0.003380
470793.874407	4486953.533716	0.016916
471836.702871	4486756.119435	0.084581
482264.705494	4484784.035261	0.090384
483307.477944	4484587.032249	0.269743
484350.245408	4484390.066500	0.311636
485393.007903	4484193.137993	0.074274
486435.765448	4483996.246708	0.286893
488521.265757	4483602.575720	0.014876
491649.479534	4483012.347877	0.132230
495820.363501	4482225.896676	0.125533
501033.861193	4481243.665317	0.228471
